timestamp,roll,pitch,yaw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,imu_alt,ultrasonic_alt,pressure,status
75308,-34.877,105.79,60.94,0,0,0,3.412,0.90782,-0.51914,7.6448,-4.3166,-4.4541,0.65306,-0.0020697,0.34024,-1,-1,-1,4,71962,1
75337,-35.73,104.81,58.645,0,0,0,3.4826,0.75279,-0.54291,7.8911,-4.4999,-4.5021,0.66819,-0.0054033,0.32886,-1,-1,-1,4,71962,1
75348,-36.553,103.66,56.263,0,0,0,3.5507,0.59861,-0.54675,8.7584,-4.3863,-4.4284,0.68589,-0.012665,0.32529,-1,-1,-1,4,71961,1
75358,-38.717,99.151,48.495,0,0,0,3.7849,0.14076,-0.50891,9.9762,-3.8946,-2.0272,0.73488,-0.021757,0.30832,-1,-1,-1,4,71961,1
75387,-39.299,97.294,45.678,0,0,0,3.8483,-0.0018715,-0.48657,10.075,-4.0634,-1.4824,0.74553,-0.024176,0.29008,-1,-1,-1,4,71971,1
75398,-40.43,90.856,36.75,0,0,0,4.0373,-0.41072,-0.35341,9.7695,-3.849,-1.0612,0.79375,-0.02424,0.25208,-1,-1,-1,4,71971,1
75427,-40.544,88.448,33.622,0,0,0,4.1006,-0.52796,-0.28439,10.523,-4.0821,-0.55374,0.80439,-0.025193,0.23435,-1,-1,-1,4,71987,1
75438,-39.943,81.099,24.169,0,0,0,4.2039,-0.67932,-0.027052,11.462,-4.3254,0.15537,0.83868,-0.018181,0.18221,-1,-1,-1,4,71987,1
75467,-39.437,78.718,21.093,0,0,0,4.2123,-0.70041,0.0637,10.316,-4.1674,1.3391,0.84431,-0.016254,0.15568,-1,-1,-1,4,71994,1
75477,-38.783,76.396,18.085,0,0,0,4.2305,-0.72747,0.1522,10.692,-4.0964,1.4269,0.85543,-0.015241,0.13895,-1,-1,-1,4,71994,1
75488,-36.056,70.008,9.5063,0,0,0,4.266,-0.63182,0.36409,9.7275,-4.3961,2.7602,0.87094,-0.00089169,0.080077,-1,-1,-1,4,72003,1
75517,-34.92,68.145,6.8255,0,0,0,4.272,-0.59943,0.43882,9.3282,-4.3558,3.0647,0.87361,-5.96E-06,0.050604,-1,-1,-1,4,72003,1
75528,-30.86,63.139,-0.45326,0,0,0,4.2082,-0.64482,0.7007,9.1553,-4.3078,5.184,0.87785,0.011082,-0.011202,-1,-1,-1,4,72011,1
75557,-29.322,61.671,-2.5959,0,0,0,4.1545,-0.66458,0.7912,9.2809,-4.6086,5.6194,0.87704,0.020156,-0.03666,-1,-1,-1,4,72011,1
75568,-24.248,57.965,-8.0528,0,0,0,3.9286,-0.71964,1.1408,8.9765,-4.7823,5.3095,0.86023,0.032494,-0.092971,-1,-1,-1,4,72022,1
75597,-22.44,56.958,-9.5578,0,0,0,3.8317,-0.71836,1.2502,8.9485,-4.7737,5.8378,0.85012,0.038833,-0.11891,-1,-1,-1,4,72022,1
75607,-20.596,56.064,-10.921,0,0,0,3.7327,-0.69994,1.36,8.8531,-5.1983,6.1515,0.84352,0.046167,-0.13601,-1,-1,-1,4,72023,1
75618,-14.959,54.095,-14.202,0,0,0,3.3762,-0.54812,1.6373,6.8797,-5.5468,7.2167,0.81152,0.066737,-0.1804,-1,-1,-1,4,72023,1
75647,-13.066,53.642,-15.075,0,0,0,3.2707,-0.48846,1.7268,6.0576,-5.5814,7.6428,0.79946,0.076396,-0.20139,-1,-1,-1,4,72033,1
75658,-7.3551,52.765,-17.137,0,0,0,2.9369,-0.29624,1.9548,5.6908,-6.1623,7.7855,0.75578,0.10039,-0.23245,-1,-1,-1,4,72033,1
75687,-5.4808,52.632,-17.645,0,0,0,2.8166,-0.2119,2.0062,3.8614,-6.0637,7.7832,0.74232,0.10943,-0.24558,-1,-1,-1,4,72062,1
75698,-3.6254,52.572,-18.105,0,0,0,2.7348,-0.13383,2.0469,2.3062,-6.197,7.924,0.72789,0.11892,-0.25821,-1,-1,-1,4,72062,1
75708,1.9221,52.739,-19.256,0,0,0,2.5146,0.10884,2.1498,0.81504,-6.5334,7.5982,0.67702,0.14638,-0.26661,-1,-1,-1,4,72064,1
75737,3.7253,52.925,-19.61,0,0,0,2.4679,0.20177,2.1315,0.58429,-6.3783,7.2217,0.66217,0.14995,-0.27733,-1,-1,-1,4,72064,1
75748,8.8922,53.875,-20.806,0,0,0,2.3863,0.47028,1.9987,-1.2371,-6.4417,7.0038,0.61627,0.17602,-0.27938,-1,-1,-1,4,72078,1
75777,10.567,54.311,-21.273,0,0,0,2.38,0.53771,1.9537,-2.2374,-6.4967,6.9714,0.601,0.18096,-0.28075,-1,-1,-1,4,72078,1
75788,15.319,55.956,-23.072,0,0,0,2.4475,0.71637,1.6449,-2.1708,-6.5457,6.3084,0.56123,0.19287,-0.27165,-1,-1,-1,4,72084,1
75817,16.768,56.644,-23.872,0,0,0,2.5031,0.76538,1.5026,-3.3709,-6.3521,5.9876,0.54892,0.19739,-0.27156,-1,-1,-1,4,72084,1
75827,18.161,57.402,-24.793,0,0,0,2.5649,0.79997,1.3555,-3.2236,-6.3015,5.9289,0.5337,0.20131,-0.26951,-1,-1,-1,4,72089,1
75838,21.919,60.092,-28.29,0,0,0,2.8013,0.85994,0.87405,-4.819,-5.8567,5.3106,0.51018,0.21462,-0.25211,-1,-1,-1,4,72089,1
75867,23.026,61.133,-29.72,0,0,0,2.8777,0.86079,0.72305,-4.7503,-5.8411,4.7789,0.50186,0.21434,-0.25011,-1,-1,-1,4,72106,1
75878,25.871,64.679,-34.763,0,0,0,3.1625,0.84983,0.26953,-6.5256,-5.8346,3.9465,0.48129,0.22385,-0.23522,-1,-1,-1,4,72106,1
75907,26.664,66.017,-36.722,0,0,0,3.2731,0.83414,0.13061,-6.3331,-5.2788,3.7985,0.4818,0.22675,-0.22979,-1,-1,-1,4,72117,1
75918,28.497,70.307,-43.353,0,0,0,3.5956,0.68942,-0.27825,-7.193,-5.7638,2.6504,0.47303,0.23368,-0.21496,-1,-1,-1,4,72117,1
75947,28.906,71.813,-45.831,0,0,0,3.7056,0.62713,-0.42169,-6.129,-5.8928,2.2026,0.4721,0.23117,-0.21203,-1,-1,-1,4,72126,1
75957,29.188,73.334,-48.382,0,0,0,3.765,0.56245,-0.55294,-7.4955,-6.0385,1.6496,0.47258,0.23362,-0.21054,-1,-1,-1,4,72126,1
75968,29.341,77.789,-56.405,0,0,0,3.9506,0.29116,-0.91146,-5.8416,-5.5794,1.5738,0.47997,0.23865,-0.20119,-1,-1,-1,4,72133,1
75997,29.169,79.153,-59.11,0,0,0,3.9574,0.18416,-1.0078,-5.8735,-5.3041,1.1303,0.48343,0.23389,-0.20419,-1,-1,-1,4,72133,1
76008,28.137,82.838,-67.21,0,0,0,4.0194,-0.10258,-1.2216,-6.5692,-5.4735,-1.0238,0.49421,0.23423,-0.20521,-1,-1,-1,4,72153,1
76037,27.642,83.938,-69.927,0,0,0,4.0452,-0.20717,-1.2779,-5.8136,-5.4547,-0.826,0.49661,0.23193,-0.21261,-1,-1,-1,4,72153,1
76048,27.08,84.939,-72.631,0,0,0,4.064,-0.3149,-1.3276,-5.3784,-5.371,-1.2051,0.49811,0.22711,-0.2156,-1,-1,-1,4,72164,1
76058,25.05,87.316,-80.606,0,0,0,4.0836,-0.66,-1.4481,-5.196,-5.9509,-1.8023,0.51274,0.22571,-0.22648,-1,-1,-1,4,72164,1
76087,24.289,87.888,-83.207,0,0,0,4.0775,-0.78069,-1.4689,-4.7534,-6.0194,-1.9417,0.51508,0.22252,-0.24272,-1,-1,-1,4,72168,1
76098,21.874,88.961,-90.903,0,0,0,4.0989,-1.1337,-1.509,-4.3529,-6.1895,-1.5742,0.52375,0.21426,-0.27034,-1,-1,-1,4,72168,1
76127,21.05,89.104,-93.439,0,0,0,4.0927,-1.2522,-1.4975,-3.8993,-6.0978,-1.5835,0.5257,0.20513,-0.2827,-1,-1,-1,4,72199,1
76138,18.698,88.948,-100.93,0,0,0,4.0892,-1.5622,-1.4177,-2.4291,-6.064,-1.398,0.52846,0.19089,-0.31968,-1,-1,-1,4,72199,1
76167,17.981,88.718,-103.4,0,0,0,4.0791,-1.6662,-1.3733,-2.5935,-6.3756,-1.6931,0.5234,0.18462,-0.34427,-1,-1,-1,4,72204,1
76178,17.307,88.392,-105.86,0,0,0,4.0721,-1.7678,-1.3238,-2.3232,-6.5076,-1.9332,0.52384,0.18032,-0.35413,-1,-1,-1,4,72204,1
76188,15.633,86.905,-113.18,0,0,0,4.0542,-2.0742,-1.1259,-1.4841,-7.2477,-1.5833,0.50847,0.15921,-0.39748,-1,-1,-1,4,72227,1
76217,15.218,86.259,-115.61,0,0,0,4.0524,-2.1618,-1.0404,-1.14,-7.1231,-1.374,0.50247,0.14899,-0.4226,-1,-1,-1,4,72227,1
76228,14.528,84.013,-122.88,0,0,0,4.0549,-2.3765,-0.7322,-0.31018,-7.6525,-0.024668,0.47594,0.11578,-0.46651,-1,-1,-1,4,72236,1
76257,14.496,83.204,-125.29,0,0,0,4.052,-2.4192,-0.61478,-0.33995,-7.8954,0.47239,0.46214,0.10476,-0.4862,-1,-1,-1,4,72236,1
76268,15.062,80.792,-132.47,0,0,0,4.0518,-2.4462,-0.2215,-0.021287,-8.0033,2.2626,0.42147,0.071007,-0.52072,-1,-1,-1,4,72245,1
76297,15.469,80.036,-134.83,0,0,0,4.0465,-2.4223,-0.090803,-0.032661,-7.7207,2.8495,0.40625,0.058456,-0.53796,-1,-1,-1,4,72245,1
76308,15.975,79.317,-137.16,0,0,0,4.0335,-2.3954,0.044361,-0.076227,-7.7904,3.4602,0.38813,0.045757,-0.54979,-1,-1,-1,4,72251,1
76318,18.051,77.493,-144.03,0,0,0,3.9972,-2.2105,0.41541,-0.35461,-7.8555,4.7991,0.33492,0.0045814,-0.56911,-1,-1,-1,4,72251,1
76347,18.907,77.032,-146.28,0,0,0,3.978,-2.1344,0.5296,-0.48346,-7.8827,5.0168,0.31485,-0.0072281,-0.57797,-1,-1,-1,4,72270,1
76358,21.871,76.144,-152.9,0,0,0,3.9272,-1.8535,0.83793,-1.812,-8.1199,5.7609,0.25539,-0.04243,-0.57756,-1,-1,-1,4,72270,1
76387,22.962,76.044,-155.09,0,0,0,3.9148,-1.7465,0.91615,-1.9822,-7.908,5.7674,0.23245,-0.059734,-0.58549,-1,-1,-1,4,72273,1
76398,26.404,76.37,-161.69,0,0,0,3.8845,-1.41,1.1093,-3.383,-8.0597,6.1946,0.17313,-0.091232,-0.56392,-1,-1,-1,4,72273,1
76427,27.588,76.722,-163.93,0,0,0,3.8819,-1.2797,1.1604,-3.4699,-8.1901,6.6957,0.15263,-0.10071,-0.56295,-1,-1,-1,4,72293,1
76437,28.774,77.214,-166.19,0,0,0,3.8759,-1.1419,1.1966,-4.0316,-8.2426,6.9858,0.13173,-0.11222,-0.55609,-1,-1,-1,4,72293,1
76448,32.271,79.595,-173.27,0,0,0,3.9096,-0.70455,1.2804,-4.8447,-7.4921,6.0949,0.077508,-0.14234,-0.51096,-1,-1,-1,4,72301,1
76477,33.389,80.712,-175.76,0,0,0,3.9212,-0.56359,1.2947,-5.1968,-8.0497,6.3762,0.063931,-0.15408,-0.50708,-1,-1,-1,4,72301,1
76488,36.429,85.141,176.26,0,0,0,4.0198,-0.064278,1.2832,-6.2772,-7.2395,5.4768,0.013182,-0.17396,-0.44616,-1,-1,-1,4,72317,1
76517,37.3,87.024,173.41,0,0,0,4.0534,0.12181,1.2791,-6.7454,-7.4185,4.7652,0.00012755,-0.17942,-0.43142,-1,-1,-1,4,72317,1
76528,39.241,93.999,164.14,0,0,0,4.2452,0.72186,1.1584,-8.0376,-7.4678,3.2247,-0.036278,-0.19368,-0.35036,-1,-1,-1,4,72317,1
76557,39.591,96.736,160.84,0,0,0,4.3198,0.91608,1.1018,-8.3028,-6.2035,3.6398,-0.044398,-0.19612,-0.32874,-1,-1,-1,4,72317,1
76567,39.752,99.624,157.46,0,0,0,4.388,1.0884,1.0015,-9.5856,-7.0885,4.8415,-0.055342,-0.20412,-0.30028,-1,-1,-1,4,72331,1
76578,38.872,108.83,146.92,0,0,0,4.8161,1.37,0.69421,-11.206,-6.3972,4.6606,-0.065332,-0.19713,-0.20244,-1,-1,-1,4,72331,1
76607,38.101,111.91,143.27,0,0,0,4.956,1.4155,0.56354,-11.643,-5.7273,3.1134,-0.066497,-0.19801,-0.16904,-1,-1,-1,4,72344,1
76618,34.298,120.76,132.98,0,0,0,5.3017,1.5966,0.18067,-12.037,-5.3735,1.7767,-0.061951,-0.20887,-0.056675,-1,-1,-1,4,72344,1
76647,32.594,123.44,129.8,0,0,0,5.424,1.594,0.070457,-11.803,-6.2224,0.0014327,-0.054773,-0.20853,-0.021336,-1,-1,-1,4,72358,1
76658,30.672,125.95,126.76,0,0,0,5.515,1.6044,-0.073065,-12.559,-5.6713,-1.3207,-0.047056,-0.20823,0.019404,-1,-1,-1,4,72358,1
76668,23.757,132.31,118.88,0,0,0,5.6994,1.6039,-0.56315,-12.579,-6.0217,-3.9811,-0.0052893,-0.21014,0.13613,-1,-1,-1,4,72376,1
76697,21.083,134.07,116.66,0,0,0,5.7561,1.5959,-0.77113,-10.598,-5.6397,-5.3241,0.013688,-0.2148,0.16892,-1,-1,-1,4,72376,1
76708,12.183,138.29,111.54,0,0,0,5.667,1.5763,-1.5085,-5.803,-4.8911,-7.7926,0.093256,-0.22335,0.282,-1,-1,-1,4,72390,1
76737,9.0385,139.35,110.26,0,0,0,5.6576,1.5182,-1.7452,-5.2441,-5.9112,-8.752,0.11457,-0.22004,0.31043,-1,-1,-1,4,72390,1
76748,-0.98687,141.61,107.55,0,0,0,5.4882,1.1681,-2.4708,-2.4954,-4.9288,-9.4328,0.21081,-0.20958,0.3912,-1,-1,-1,4,72409,1
76777,-4.4269,142.06,106.95,0,0,0,5.4293,1.0071,-2.6775,-3.698,-4.1916,-9.6164,0.24375,-0.20333,0.40685,-1,-1,-1,4,72409,1
76788,-14.839,142.57,105.67,0,0,0,5.2062,0.41514,-3.0738,1.6201,-4.6954,-10.047,0.35096,-0.18391,0.46161,-1,-1,-1,4,72421,1
76817,-18.223,142.48,105.34,0,0,0,5.1478,0.2456,-3.06,3.5243,-4.5339,-9.8765,0.38579,-0.18285,0.46395,-1,-1,-1,4,72421,1
76827,-21.559,142.29,104.92,0,0,0,5.0916,0.071327,-3.0376,6.7913,-4.37,-9.5515,0.42315,-0.18229,0.47412,-1,-1,-1,4,72419,1
76838,-30.896,141.09,103.56,0,0,0,4.7482,-0.30969,-2.7563,7.3847,-4.5586,-8.136,0.52753,-0.16883,0.48072,-1,-1,-1,4,72419,1
76867,-33.854,140.45,102.9,0,0,0,4.6779,-0.39716,-2.6507,8.8321,-4.2602,-8.0915,0.56078,-0.16284,0.47573,-1,-1,-1,4,72426,1
76878,-42.172,137.69,100.18,0,0,0,4.4727,-0.62519,-2.225,10.095,-5.4216,-7.9179,0.6498,-0.15547,0.45777,-1,-1,-1,4,72426,1
76907,-44.732,136.46,98.984,0,0,0,4.4113,-0.65011,-2.06,9.6093,-5.3327,-6.8342,0.67765,-0.15691,0.4439,-1,-1,-1,4,72424,1
76918,-51.923,131.36,93.915,0,0,0,4.291,-0.74039,-1.6566,11.669,-5.0267,-5.1057,0.75236,-0.15375,0.41024,-1,-1,-1,4,72424,1
76947,-54.119,129.17,91.694,0,0,0,4.3191,-0.73631,-1.5448,12.768,-4.9424,-3.0867,0.77429,-0.15921,0.388,-1,-1,-1,4,72429,1
76957,-56.23,126.63,89.108,0,0,0,4.2826,-0.74098,-1.4267,13.484,-5.0357,-4.3406,0.79821,-0.15738,0.3781,-1,-1,-1,4,72429,1
76968,-61.549,116.89,79.217,0,0,0,4.1364,-0.73055,-1.0499,15.35,-6.0957,-0.17172,0.85271,-0.16296,0.32332,-1,-1,-1,4,72437,1
76997,-62.933,112.91,75.168,0,0,0,4.1061,-0.71383,-0.92831,14.871,-5.807,-1.4215,0.86774,-0.16568,0.30016,-1,-1,-1,4,72437,1
77008,-65.918,99.107,60.974,0,0,0,3.9007,-0.54371,-0.69364,12.494,-4.2002,-0.29813,0.91042,-0.16478,0.24744,-1,-1,-1,4,72447,1
77037,-66.496,94.133,55.785,0,0,0,3.823,-0.47026,-0.63185,13.546,-4.982,0.088935,0.92057,-0.16671,0.22823,-1,-1,-1,4,72447,1
77048,-66.967,79.37,40.249,0,0,0,3.5383,-0.27886,-0.47124,12.47,-4.0553,1.9329,0.96373,-0.17112,0.1686,-1,-1,-1,4,72465,1
77077,-66.756,74.867,35.426,0,0,0,3.4267,-0.19275,-0.4174,13.677,-4.5494,0.93472,0.96014,-0.17492,0.14647,-1,-1,-1,4,72465,1
77087,-66.404,70.727,30.931,0,0,0,3.2876,-0.11547,-0.37735,12.377,-4.188,3.0477,0.98093,-0.11182,0.13123,-1,-1,-1,4,72471,1
77098,-64.777,60.771,19.718,0,0,0,2.8505,0.17019,-0.23642,12.647,-4.6274,5.7125,0.97781,-0.18253,0.08347,-1,-1,-1,4,72471,1
77127,-64.129,58.229,16.687,0,0,0,2.7091,0.21957,-0.22093,11.205,-4.0473,5.6333,0.98401,-0.18408,0.062312,-1,-1,-1,4,72495,1
77138,-62.154,52.261,9.2462,0,0,0,2.2701,0.38391,-0.16117,12.438,-4.6218,6.1424,0.99404,-0.16601,0.053591,-1,-1,-1,4,72495,1
77167,-61.517,50.821,7.277,0,0,0,2.1293,0.46275,-0.15284,11.679,-4.8235,6.602,1.0129,-0.23706,0.054858,-1,-1,-1,4,72134,1
77178,-60.911,49.646,5.5529,0,0,0,1.946,0.50747,-0.11186,12.217,-4.4971,6.0789,0.93727,-0.14891,0.031858,-1,-1,-1,4,72134,1
77188,-59.337,47.442,1.6309,0,0,0,1.4688,0.6961,-0.063873,11.462,-4.5009,6.8756,0.95935,-0.19242,0.037284,-1,-1,-1,4,72527,1
77217,-58.916,47.102,0.68148,0,0,0,1.3078,0.77224,-0.035762,11.153,-4.353,6.5253,1.0069,-0.1957,-0.023342,-1,-1,-1,4,72527,1
77228,-57.929,47.017,-1.328,0,0,0,0.85033,0.93136,0.011712,11.13,-4.5553,5.8978,1.0065,-0.20352,-0.027339,-1,-1,-1,4,72540,1
77257,-57.695,47.276,-1.7287,0,0,0,0.7228,0.99296,0.044511,10.912,-4.5002,6.5394,1.0065,-0.20642,-0.031785,-1,-1,-1,4,72540,1
77268,-57.202,48.711,-2.3061,0,0,0,0.34964,1.1239,0.095273,11.008,-4.3899,5.4705,1.0066,-0.20849,-0.020998,-1,-1,-1,4,72557,1
77297,-57.119,49.411,-2.2986,0,0,0,0.22708,1.1552,0.11251,9.7754,-3.8133,5.3456,1.0057,-0.21209,-0.0077643,-1,-1,-1,4,72557,1
77308,-57.062,50.163,-2.2253,0,0,0,0.15011,1.1728,0.11409,10.268,-3.7199,4.3685,1.0056,-0.20855,-0.018538,-1,-1,-1,4,72559,1
77318,-57.004,52.783,-1.5762,0,0,0,-0.1322,1.2016,0.16758,10.183,-3.8799,3.7354,1.0053,-0.21608,-0.0023954,-1,-1,-1,4,72559,1
77347,-57.021,53.817,-1.1875,0,0,0,-0.19582,1.2333,0.18859,10.764,-4.5114,5.1045,1.0053,-0.21754,-0.0033905,-1,-1,-1,4,72572,1
77358,-57.06,57.444,0.52592,0,0,0,-0.44595,1.2727,0.29356,10.904,-5.2245,4.8708,1.0012,-0.21648,0.023158,-1,-1,-1,4,72572,1
77387,-57.074,58.826,1.2785,0,0,0,-0.5221,1.2846,0.33866,10.956,-5.2691,4.57,1.0008,-0.21717,0.040836,-1,-1,-1,4,72605,1
77398,-57.053,63.411,3.9619,0,0,0,-0.70376,1.3592,0.42797,10.685,-4.8602,3.5425,0.99555,-0.21552,0.055114,-1,-1,-1,4,72605,1
77427,-57.011,65.047,4.961,0,0,0,-0.76333,1.3677,0.45572,10.895,-5.5295,3.8873,0.99437,-0.2222,0.079619,-1,-1,-1,4,72613,1
77437,-56.95,66.748,6.0296,0,0,0,-0.80841,1.3959,0.49307,11.203,-5.328,2.8284,0.9942,-0.21523,0.069366,-1,-1,-1,4,72613,1
77448,-56.557,72.044,9.3828,0,0,0,-0.88601,1.4466,0.59145,11.277,-5.7666,2.5078,0.98374,-0.21787,0.10327,-1,-1,-1,4,72630,1
77477,-56.357,73.818,10.495,0,0,0,-0.89872,1.4549,0.63036,11.021,-5.705,2.0248,0.98234,-0.21946,0.10965,-1,-1,-1,4,72630,1
77488,-55.537,79.047,13.772,0,0,0,-0.90387,1.4634,0.71,10.172,-5.2488,0.38265,0.97379,-0.21519,0.14508,-1,-1,-1,4,72643,1
77517,-55.214,80.756,14.814,0,0,0,-0.90379,1.4785,0.7239,10.298,-5.1971,0.55643,0.96993,-0.21782,0.14999,-1,-1,-1,4,72643,1
77528,-54.091,85.692,17.729,0,0,0,-0.86846,1.4893,0.76888,9.4842,-5.0268,0.19062,0.95894,-0.21849,0.18146,-1,-1,-1,4,72649,1
77557,-53.672,87.263,18.599,0,0,0,-0.85264,1.5089,0.78027,9.3691,-4.4235,-0.41023,0.95605,-0.21961,0.18637,-1,-1,-1,4,72649,1
77568,-52.322,91.704,20.937,0,0,0,-0.80437,1.476,0.79928,9.1458,-4.6739,-0.66278,0.94265,-0.2209,0.22178,-1,-1,-1,4,72667,1
77597,-51.846,93.091,21.655,0,0,0,-0.79512,1.4548,0.79808,8.4559,-4.0861,0.10664,0.93977,-0.22542,0.22371,-1,-1,-1,4,72667,1
77607,-51.363,94.411,22.324,0,0,0,-0.77253,1.4088,0.80227,8.5152,-4.1385,-1.7698,0.93103,-0.2253,0.23308,-1,-1,-1,4,72666,1
77618,-49.878,98.122,24.121,0,0,0,-0.74113,1.3542,0.79114,8.6186,-4.2935,-1.2831,0.92254,-0.23227,0.264,-1,-1,-1,4,72666,1
77647,-49.373,99.286,24.661,0,0,0,-0.72983,1.3422,0.79,8.1804,-4.6027,-2.7135,0.91816,-0.23195,0.26794,-1,-1,-1,4,72678,1
77658,-47.827,102.68,26.082,0,0,0,-0.69693,1.38,0.79063,8.0275,-4.578,-3.5853,0.90475,-0.24049,0.29395,-1,-1,-1,4,72678,1
77687,-47.298,103.82,26.497,0,0,0,-0.67392,1.4275,0.78498,8.6022,-4.4987,-2.4754,0.89895,-0.24222,0.30133,-1,-1,-1,4,72699,1
77698,-45.746,107.11,27.519,0,0,0,-0.60783,1.4858,0.77903,7.1245,-4.8305,-3.3262,0.88898,-0.25406,0.32435,-1,-1,-1,4,72699,1
77727,-45.219,108.16,27.78,0,0,0,-0.60293,1.476,0.77423,7.94,-4.9114,-4.4933,0.88072,-0.25974,0.32678,-1,-1,-1,4,72708,1
77737,-44.696,109.19,28.014,0,0,0,-0.5555,1.5103,0.78368,7.8253,-5.5283,-4.4291,0.87939,-0.26383,0.33854,-1,-1,-1,4,72708,1
77748,-43.139,112.03,28.398,0,0,0,-0.45878,1.4866,0.79064,8.2764,-5.2109,-3.1614,0.86843,-0.2781,0.35712,-1,-1,-1,4,72722,1
77777,-42.632,112.92,28.464,0,0,0,-0.42391,1.4806,0.79397,7.4162,-5.6011,-4.7528,0.86215,-0.28422,0.36151,-1,-1,-1,4,72722,1
77788,-41.175,115.33,28.473,0,0,0,-0.3344,1.3915,0.77364,7.6321,-5.5959,-4.8524,0.8556,-0.29933,0.37958,-1,-1,-1,4,72716,1
77817,-40.713,116.06,28.431,0,0,0,-0.31425,1.3553,0.76141,7.2214,-5.4449,-6.061,0.85714,-0.3047,0.381,-1,-1,-1,4,72716,1
77827,-40.262,116.77,28.376,0,0,0,-0.28901,1.3296,0.75561,6.2093,-5.606,-7.1464,0.84547,-0.30808,0.38838,-1,-1,-1,4,72740,1
77838,-39.037,118.7,28.134,0,0,0,-0.22259,1.1998,0.68941,7.8491,-5.3456,-5.6178,0.84281,-0.32255,0.40349,-1,-1,-1,4,72740,1
77867,-38.653,119.28,28.03,0,0,0,-0.20388,1.1799,0.6723,6.3936,-4.9267,-7.2517,0.8409,-0.3275,0.40247,-1,-1,-1,4,72738,1
77878,-37.6,120.9,27.683,0,0,0,-0.1544,1.064,0.60835,6.84,-4.7724,-6.5027,0.82988,-0.34123,0.41566,-1,-1,-1,4,72738,1
77907,-37.284,121.4,27.549,0,0,0,-0.13007,1.0503,0.60197,5.8672,-4.7812,-8.0127,0.83039,-0.34414,0.41465,-1,-1,-1,4,72758,1
77918,-36.432,122.73,27.135,0,0,0,-0.082684,0.91891,0.52098,6.731,-5.0661,-7.3976,0.82911,-0.35313,0.42636,-1,-1,-1,4,72758,1
77947,-36.19,123.14,26.992,0,0,0,-0.069205,0.8984,0.49436,5.7679,-4.8885,-7.0652,0.82766,-0.35804,0.42239,-1,-1,-1,4,72758,1
77957,-35.957,123.56,26.859,0,0,0,-0.064698,0.87919,0.47657,6.0976,-4.7908,-7.6007,0.82625,-0.36155,0.42531,-1,-1,-1,4,72758,1
77968,-35.392,124.69,26.479,0,0,0,-0.024111,0.77477,0.37552,6.3775,-5.1323,-8.2291,0.8265,-0.37686,0.43599,-1,-1,-1,4,72772,1
77997,-35.242,125.04,26.37,0,0,0,-0.013748,0.75926,0.34524,5.7395,-4.8056,-8.5696,0.82257,-0.37891,0.43254,-1,-1,-1,4,72772,1
78008,-34.877,126.08,26.087,0,0,0,0.0052473,0.70322,0.27683,6.0435,-5.1916,-8.8979,0.82179,-0.39129,0.44128,-1,-1,-1,4,72783,1
78037,-34.762,126.42,25.973,0,0,0,0.011454,0.71539,0.26805,6.7548,-5.1709,-8.026,0.82031,-0.39422,0.43635,-1,-1,-1,4,72783,1
78048,-34.468,127.38,25.667,0,0,0,0.032906,0.63424,0.21335,5.4362,-5.5612,-10.438,0.81757,-0.40472,0.44707,-1,-1,-1,4,72786,1
78077,-34.405,127.65,25.577,0,0,0,0.039328,0.59278,0.20901,5.4413,-5.1398,-10.081,0.81803,-0.40662,0.44214,-1,-1,-1,4,72786,1
78087,-34.349,127.89,25.485,0,0,0,0.054371,0.54574,0.16933,5.0818,-4.6144,-10.417,0.82001,-0.40851,0.44162,-1,-1,-1,4,72791,1
78098,-34.267,128.53,25.263,0,0,0,0.054433,0.45375,0.12139,5.1602,-4.5007,-9.3988,0.81922,-0.41845,0.45136,-1,-1,-1,4,72791,1
78127,-34.24,128.72,25.214,0,0,0,0.050373,0.41125,0.099156,6.3062,-4.8145,-10.104,0.81627,-0.4229,0.44544,-1,-1,-1,4,72799,1
78138,-34.153,129.22,25.107,0,0,0,0.024789,0.33182,0.086871,5.102,-5.3118,-9.8141,0.8198,-0.42629,0.45227,-1,-1,-1,4,72799,1
78167,-34.118,129.37,25.071,0,0,0,0.019138,0.3105,0.091372,5.0856,-5.3185,-9.8773,0.81927,-0.42724,0.44736,-1,-1,-1,4,72808,1
78178,-34.086,129.5,25.032,0,0,0,0.027462,0.29055,0.080973,5.4657,-5.5103,-10.479,0.81791,-0.43371,0.45222,-1,-1,-1,4,72808,1
78188,-33.995,129.78,24.886,0,0,0,0.032371,0.19316,0.09113,5.99,-5.8027,-10.78,0.82093,-0.43806,0.45511,-1,-1,-1,4,72813,1
78217,-33.96,129.82,24.836,0,0,0,0.030034,0.16159,0.1048,6.7044,-5.4453,-9.6714,0.81841,-0.43806,0.44776,-1,-1,-1,4,72813,1
78228,-33.772,129.85,24.618,0,0,0,0.022653,0.09392,0.15097,5.9917,-4.6574,-9.2485,0.81749,-0.43573,0.45711,-1,-1,-1,4,72822,1
78257,-33.698,129.85,24.556,0,0,0,0.0098119,0.075638,0.15562,4.5274,-4.0253,-10.256,0.81742,-0.43663,0.44876,-1,-1,-1,4,72822,1
